"","time","transition","N_sim","trans_no","edge.length"
"177",8.14076701022464,"armature->no_armature",37,3,15
"178",8.23555968879201,"armature->no_armature",25,2,16
"179",8.23954662677354,"armature->no_armature",73,4,16
"180",8.26557033821126,"armature->no_armature",94,2,16
"181",8.37579638093928,"armature->no_armature",29,6,16
"182",8.38191902716708,"armature->no_armature",85,2,16
"183",8.40338477551163,"armature->no_armature",44,1,16
"184",8.57642529063231,"armature->no_armature",98,1,17
"185",8.59528053290464,"no_armature->armature",26,3,17
"186",8.61237882127914,"armature->no_armature",54,2,18
"187",8.68096590655765,"armature->no_armature",49,2,18
"188",8.71401500921835,"armature->no_armature",74,1,18
"189",8.78013236722173,"armature->no_armature",45,1,18
"190",8.79928108623425,"armature->no_armature",77,1,18
"191",8.85347083272639,"armature->no_armature",29,7,19
"192",8.89065124036053,"armature->no_armature",58,2,19
"193",8.9165496719766,"armature->no_armature",66,1,19
"194",8.93122445590324,"armature->no_armature",20,1,19
"195",8.94392583867062,"armature->no_armature",89,3,19
"196",8.94400987095581,"armature->no_armature",54,3,19
"197",8.95175407905601,"armature->no_armature",40,2,19
"198",9.00683910518249,"armature->no_armature",40,3,19
"199",9.08770010436698,"armature->no_armature",57,1,19
"200",9.10400484357547,"armature->no_armature",100,1,19
"201",9.1962061382202,"armature->no_armature",6,3,19
"202",9.20389822393433,"no_armature->armature",100,2,19
"203",9.33446072633138,"armature->no_armature",55,2,19
"204",9.34175281478691,"armature->no_armature",32,3,19
"205",9.41403849679461,"no_armature->armature",76,2,19
"206",9.48314487497537,"armature->no_armature",71,1,20
"207",9.50982970503552,"armature->no_armature",87,1,21
"208",9.52730406820755,"no_armature->armature",19,3,21
"209",9.53537649069913,"no_armature->armature",44,2,21
"210",9.55294931582195,"armature->no_armature",93,1,21
"211",9.57289176007564,"armature->no_armature",51,3,21
"212",9.60139248305794,"armature->no_armature",47,1,21
"213",9.60217656932771,"armature->no_armature",35,2,21
"214",9.67698906895709,"armature->no_armature",89,4,21
"215",9.68923194628159,"armature->no_armature",93,2,21
"216",9.68980962666742,"armature->no_armature",82,4,21
"217",9.69094786672469,"armature->no_armature",39,5,21
"218",9.72212439254994,"armature->no_armature",39,6,21
"219",9.72512686706388,"armature->no_armature",70,5,21
"220",9.74041637259536,"armature->no_armature",5,2,21
"221",9.74797294868291,"armature->no_armature",10,1,21
"222",9.75921161095532,"armature->no_armature",84,1,21
"223",9.76203808838588,"no_armature->armature",50,3,21
"224",9.76631710945982,"armature->no_armature",64,1,21
"225",9.81438740846864,"armature->no_armature",97,1,21
"226",9.89794987112244,"armature->no_armature",73,5,21
"227",9.91678382881323,"armature->no_armature",55,3,22
"228",10.008948599938,"armature->no_armature",9,2,22
"229",10.023046694124,"armature->no_armature",97,2,22
"230",10.0364669525672,"armature->no_armature",15,1,22
"231",10.0774727560143,"armature->no_armature",88,4,22
"232",10.1097188733188,"armature->no_armature",9,3,22
"233",10.1115822600103,"armature->no_armature",81,4,22
"234",10.1603246527328,"armature->no_armature",59,1,22
"235",10.1608378316193,"armature->no_armature",82,5,22
"236",10.1624417070567,"armature->no_armature",30,1,22
"237",10.2399879628578,"armature->no_armature",71,2,22
"238",10.2551136642759,"armature->no_armature",3,2,22
"239",10.2567887274964,"armature->no_armature",43,1,22
"240",10.2570636429907,"armature->no_armature",54,4,22
"241",10.2571636091307,"armature->no_armature",67,2,22
"242",10.3311951553485,"armature->no_armature",2,1,22
"243",10.3746846773987,"armature->no_armature",66,2,22
"244",10.3916552765553,"armature->no_armature",7,1,22
"245",10.4063925192342,"armature->no_armature",25,3,22
"246",10.4079586701421,"armature->no_armature",14,2,22
"247",10.4169987299659,"armature->no_armature",39,7,22
"248",10.4236942814399,"armature->no_armature",48,1,22
"249",10.4353294934634,"armature->no_armature",65,2,22
"250",10.4630098501922,"armature->no_armature",30,2,22
"251",10.4958194402405,"armature->no_armature",85,3,22
"252",10.5014519758446,"armature->no_armature",97,3,22
"253",10.511065918722,"armature->no_armature",17,1,22
"254",10.5157482515448,"armature->no_armature",32,4,22
"255",10.5766083393979,"armature->no_armature",60,1,22
"256",10.6214587660603,"armature->no_armature",41,5,22
"257",10.6319881995302,"armature->no_armature",78,2,22
"258",10.6580546548014,"armature->no_armature",32,5,22
"259",10.6768744238769,"armature->no_armature",89,5,22
"260",10.7277656736498,"armature->no_armature",46,2,22
"261",10.7682571542289,"armature->no_armature",93,3,22
"262",10.7714061710759,"armature->no_armature",75,1,22
"263",10.7790132504588,"armature->no_armature",42,1,22
"264",10.7926628437138,"armature->no_armature",88,5,22
"265",10.8046550534082,"armature->no_armature",24,1,22
